#  FIFO    SPPIFO    PIFO    PACKS
0   1024   0   0   77
1   1089   0   0   108
2   988   0   0   93
3   961   0   0   89
4   898   0   0   101
5   892   0   0   110
6   816   0   0   130
7   769   0   0   97
8   750   0   0   115
9   693   0   0   139
10   652   0   0   121
11   518   0   0   120
12   531   2   0   123
13   438   1   0   115
14   369   2   0   117
15   360   2   0   122
16   317   4   0   100
17   256   2   0   101
18   198   4   0   77
19   165   6   0   57
20   163   3   0   80
21   132   5   0   57
22   102   1   0   48
23   84   5   0   41
24   58   3   0   30
25   60   0   0   22
26   53   1   0   16
27   33   1   0   24
28   13   0   0   12
29   17   0   0   9
30   16   1   0   7
31   7   0   0   9
32   8   0   0   6
33   6   0   0   5
34   4   0   0   4
35   2   0   0   2
36   0   0   0   1
37   3   0   0   4
38   1   1   0   0
39   1   0   0   0
40   0   0   0   0
41   0   0   0   0
42   0   0   0   0
43   1   0   0   0
44   1   0   0   0
45   0   0   0   0
46   0   0   0   0
47   1   0   0   0
48   0   0   0   0
49   0   0   0   0
50   0   0   0   0
51   0   0   0   0
52   0   0   0   0
53   0   0   0   0
54   0   0   0   0
55   0   0   0   0
56   0   0   0   0
57   0   0   0   0
58   0   0   0   0
59   0   0   0   0
60   0   0   0   0
61   0   0   0   0
62   1   0   0   0
63   0   0   0   0
64   0   0   0   0
65   0   0   0   0
66   4   0   0   2
67   2   2   0   0
68   3   2   0   1
69   3   5   0   3
70   10   7   0   2
71   9   8   0   4
72   13   18   0   5
73   21   17   0   10
74   29   36   0   11
75   46   55   0   20
76   49   42   0   14
77   73   69   0   37
78   103   128   0   39
79   111   176   0   77
80   128   219   0   99
81   141   297   0   103
82   181   432   0   118
83   252   561   0   163
84   279   663   0   213
85   352   892   0   274
86   407   1138   0   342
87   463   1430   0   427
88   555   1813   0   422
89   620   2214   0   525
90   631   2538   0   654
91   802   3060   0   722
92   783   3810   0   835
93   849   4216   0   885
94   895   4965   1   1004
95   970   5658   53   1103
96   936   6294   311   1174
97   1052   6951   931   1255
98   1015   7542   4516   1534
99   1103   8179   13475   1820
