#    TCP    DCTCP    AFQ_32    AIFOWFQ_32    SPPIFOWFQ_32    PACKSWFQ_32    PIFOWFQ_32
3600   13.181866180000005    6.677571400000002    2.8162121099999986    3.472250069999995    2.4949729999999892   2.8680142499999963    2.1554544599999987
5200   15.333866870000032    8.088180399999999    3.5612594099999857    4.18164752999999    3.035924649999995   3.5204601799999984    2.7598853699999926
7000   16.93958149999998    8.851654980000008    4.442431000000008    4.630459600000007    3.9857321199999998   4.709210490000009    3.4688008000000092
8900   18.156279870000002    9.614290639999993    5.507285799999986    5.59407199999999    5.336329140000006   6.111644330000001    4.374755280000003
11100   19.414427370000002    10.557052900000004    7.034277679999996    7.3109937000000045    7.041748199999997   7.5581939600000005    5.91001004
14150   22.77601783999998    12.805268539999998    10.381165599999916    10.96199475000001    11.343288600000013   11.573980989999999    9.134757329999996
19000   31.42717316    17.697730149999995    17.289794    17.7276415    19.02003832   18.237006260000022    15.92259951999997
