Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1681485038,Capture flow 1,RX,0.013632994718166,131.31300512538,133.49428428028,10339493,12448749572
1681485039,Capture flow 1,RX,0.013925994293379,134.13517703383,136.36333612077,10353419,12465516476
1681485040,Capture flow 1,RX,0.0034559985837942,33.288178359106,33.841138132513,10356875,12469677500
1681485041,Capture flow 1,RX,0.0002119999226034,2.0419832545159,2.0759032421325,10357087,12469932748
1681485042,Capture flow 1,RX,0.00024799984848509,2.3887345406083,2.428414516366,10357335,12470231340
1681485043,Capture flow 1,RX,0.00033299988587205,3.2074549007195,3.2607348824591,10357668,12470632272
1681485044,Capture flow 1,RX,0.0002989999131188,2.8799671631603,2.9278071492593,10357967,12470992268
1681485045,Capture flow 1,RX,0.00029899985074259,2.8799665623527,2.9278065384715,10358266,12471352264
1681485046,Capture flow 1,RX,0.00028299989457432,2.7258549845399,2.7711349676718,10358549,12471692996
1681485047,Capture flow 1,RX,0.00026099990471456,2.5139510822106,2.555711066965,10358810,12472007240
1681485048,Capture flow 1,RX,0.00027799990472201,2.6776950822824,2.7221750670379,10359088,12472341952
1681485049,Capture flow 1,RX,0.00024599985703834,2.3694706229933,2.4088306001195,10359334,12472638136
1681485050,Capture flow 1,RX,0.00011199997079373,1.0787837186852,1.0967037140122,10359446,12472772984
1681485051,Capture flow 1,RX,7.0999966144578e-05,0.68387167390457,0.69523166848771,10359517,12472858468
1681485052,Capture flow 1,RX,4.6999983191496e-05,0.45270383810049,0.46022383541113,10359564,12472915056
1681485053,Capture flow 1,RX,2.7999985814102e-05,0.26969586336143,0.27417586109168,10359592,12472948768
1681485054,Capture flow 1,RX,1.9999992102388e-06,0.01926399239302,0.019583992266658,10359594,12472951176
1681485055,Capture flow 1,RX,3.7999985277658e-05,0.36601585819441,0.37209585583883,10359632,12472996928
1681485056,Capture flow 1,RX,2.6999989740554e-05,0.26006390118102,0.26438389953951,10359659,12473029436
1681485057,Capture flow 1,RX,6.6999971047056e-05,0.64534372112525,0.65606371649278,10359726,12473110104
1681485058,Capture flow 1,RX,2.0999994367363e-05,0.20227194574644,0.20563194484521,10359747,12473135388
1681485059,Capture flow 1,RX,2.0999990925197e-05,0.2022719125915,0.20563191113953,10359768,12473160672
1681485060,Capture flow 1,RX,0.00027399986118085,2.639166662894,2.6830066406829,10360042,12473490568
1681485061,Capture flow 1,RX,0.00031199987214809,3.0051827685304,3.0551027480741,10360354,12473866216
1681485062,Capture flow 1,RX,0.00030999991685154,2.9859191991141,3.0355191858103,10360664,12474239456
1681485063,Capture flow 1,RX,0.00034199986240273,3.2941426746631,3.3488626526476,10361006,12474651224
1681485064,Capture flow 1,RX,0.00040699956636922,3.9202198232683,3.9853397538874,10361413,12475141252
1681485065,Capture flow 1,RX,0.00028899988157307,2.7836468593118,2.8298868403635,10361702,12475489208
1681485066,Capture flow 1,RX,0.0002389998967201,2.302047005208,2.3402869886832,10361941,12475776964
1681485067,Capture flow 1,RX,0.00031599991288784,3.0437111609356,3.0942711469977,10362257,12476157428
1681485068,Capture flow 1,RX,0.00024599978372474,2.3694699168367,2.4088298822326,10362503,12476453612
1681485069,Capture flow 1,RX,0.0002499999627471,2.4079996411801,2.4479996352196,10362753,12476754612
1681485070,Capture flow 1,RX,0.010648998413176,102.57115271571,104.27499246182,10373402,12489576008
1681485071,Capture flow 1,RX,0.014073998322249,135.5607518399,137.81259157146,10387476,12506521104
1681485072,Capture flow 1,RX,0.013372995117808,128.80868897472,130.94836819357,10400849,12522622196
1681485073,Capture flow 1,RX,0.013983994061234,134.69383079781,136.9312698476,10414833,12539458932
1681485074,Capture flow 1,RX,0.013809997324795,133.01789423243,135.22749380439,10428643,12556086172
1681485075,Capture flow 1,RX,0.013592994531112,130.92772332367,133.10260244865,10442236,12572452144
1681485076,Capture flow 1,RX,0.013429994896876,129.35771084671,131.50651003021,10455666,12588621864
1681485077,Capture flow 1,RX,0.013702992444952,131.98722322977,134.17970202097,10469369,12605120276
1681485078,Capture flow 1,RX,0.013909984661656,133.98097226107,136.20656980693,10483279,12621867916
1681485079,Capture flow 1,RX,0.013914987351682,134.0291581714,136.25555614767,10497194,12638621576
1681485080,Capture flow 1,RX,0.76880674223745,7405.1465412311,7528.1556199891,11266001,13564265204
1681485081,Capture flow 1,RX,1.0212395739056,9836.5795758592,9999.9779076841,12287241,14793838164
1681485082,Capture flow 1,RX,1.021240010852,9836.5837845262,9999.9821862625,13308482,16023412328
1681485083,Capture flow 1,RX,1.0212398326057,9836.5820676586,9999.9804408755,14329722,17252985288
1681485084,Capture flow 1,RX,1.0072138968637,9701.4842545915,9862.6384780897,15336937,18465672148
1681485085,Capture flow 1,RX,1.0212396347762,9836.5801621648,9999.978503729,16358177,19695245108
1681485086,Capture flow 1,RX,1.0212395434703,9836.5792827064,9999.9776096617,17379417,20924818068
1681485087,Capture flow 1,RX,1.021239558688,9836.5794292828,9999.9777586729,18400657,22154391028
1681485088,Capture flow 1,RX,1.021240140202,9836.5850304255,9999.9834528579,19421898,23383965192
1681485089,Capture flow 1,RX,1.0115884799524,9743.6202389017,9905.4743956941,20433487,24601918348
1681485090,Capture flow 1,RX,0.25738821374643,2479.1632748056,2520.3453890051,20690876,24911814704
1681485091,Capture flow 1,RX,0,0,0,20690876,24911814704
1681485092,Capture flow 1,RX,0,0,0,20690876,24911814704
1681485093,Capture flow 1,RX,0,0,0,20690876,24911814704
1681485094,Capture flow 1,RX,0,0,0,20690876,24911814704
1681485095,Capture flow 1,RX,0,0,0,20690876,24911814704
1681485095,Capture flow 1,RX,0.25863579694048,2491.1799961307,2532.5617236412,20690876,24911814704
