#  FIFO    AIFO    SPPIFO    PACKS    PIFO
0   0   0   0   0   0
1   502   0   0   0   0
2   490   0   0   0   0
3   523   0   0   0   0
4   585   0   0   0   0
5   547   0   0   0   0
6   604   0   0   0   0
7   599   0   0   0   0
8   609   0   0   0   0
9   697   0   0   0   0
10   683   0   0   0   0
11   732   0   0   0   0
12   747   0   0   0   0
13   838   0   0   0   0
14   809   0   0   0   0
15   902   0   0   0   0
16   950   0   1   0   0
17   941   0   0   0   0
18   999   0   1   0   0
19   1046   0   1   0   0
20   1072   0   1   0   0
21   1169   0   4   0   0
22   1133   0   2   0   0
23   1165   0   1   0   0
24   1278   0   4   0   0
25   1297   0   4   0   0
26   1336   0   6   0   0
27   1414   0   5   0   0
28   1469   0   3   0   0
29   1528   0   3   0   0
30   1593   0   9   0   0
31   1602   0   15   0   0
32   1743   0   13   0   0
33   1710   0   16   0   0
34   1801   0   11   0   0
35   2005   0   26   0   0
36   1871   0   33   0   0
37   2115   0   35   0   0
38   2085   0   34   0   0
39   2188   0   48   0   0
40   2337   0   60   0   0
41   2435   0   70   0   0
42   2519   0   86   0   0
43   2623   0   68   0   0
44   2746   0   97   0   0
45   2860   0   113   0   0
46   3046   0   115   0   0
47   3162   0   136   0   0
48   3288   0   152   0   0
49   3316   0   172   0   0
50   3582   0   203   0   0
51   3728   0   234   0   0
52   3792   0   276   0   0
53   3918   0   293   0   0
54   4144   0   358   0   0
55   4091   0   374   0   0
56   4441   0   435   0   0
57   4665   0   457   0   0
58   4921   0   508   0   0
59   4961   0   560   0   0
60   5267   0   667   0   0
61   5446   0   741   0   0
62   5632   0   809   0   0
63   6013   0   885   0   0
64   6154   0   998   0   0
65   6429   0   1088   0   0
66   6537   2   1243   0   0
67   6893   1   1355   0   0
68   7244   0   1526   0   0
69   7465   1   1684   0   0
70   7873   0   1900   0   0
71   8069   1   2085   0   0
72   8504   2   2293   0   0
73   8906   2   2642   0   0
74   9265   2   2847   0   0
75   9586   0   3254   0   0
76   9840   1   3486   0   0
77   10310   0   3924   0   0
78   10972   1   4320   0   0
79   11297   2   4820   0   0
80   11728   1   5311   2   0
81   12191   2   5940   1   0
82   12694   0   6404   0   0
83   13280   2   7406   5   0
84   13577   0   8229   4   0
85   14251   4   9103   11   0
86   14683   5   10207   15   0
87   15382   14   11434   26   0
88   16197   24   12889   57   0
89   16697   44   14352   164   0
90   17390   118   15998   277   0
91   17940   186   18591   548   0
92   18866   361   20998   1178   0
93   19395   1089   24159   2346   0
94   20197   2620   27969   4906   0
95   21050   6317   32922   10770   0
96   22393   16490   39414   23409   0
97   23009   43439   48946   50869   0
98   24046   118110   63749   111335   90515
99   25061   216731   87468   204111   273273
